# file: 12CO_LB_regrid_LSRK_spw0.ms
# From plot 0
# x y chan scan field ant1 ant2 ant1name ant2name time freq spw poln obs
# U V None None None None None None None MJD(seconds) GHz None None None
-14.4973 -290.274 18 20 0 8 20 DA50@A089 DA65@A045 5208537131.088 345.795942824 0 XX 0
8.82416 -390.072 19 20 0 8 21 DA50@A089 DV02@A024 5208537131.088 345.796919509 0 YY 0
18.5805 -327.975 20 20 0 8 22 DA50@A089 DV03@A027 5208537131.088 345.797896194 0 XX 0
-74.1561 -319.506 21 20 0 8 23 DA50@A089 DV04@A042 5208537131.088 345.798872878 0 YY 0
-261.543 -33.9289 22 20 0 8 24 DA50@A089 DV05@A092 5208537131.088 345.799849563 0 XX 0
365.615 -698.222 23 20 0 8 25 DA50@A089 DV06@A096 5208537131.088 345.800826248 0 YY 0
232.604 -289.459 24 20 0 8 26 DA50@A089 DV07@A086 5208537131.088 345.801802933 0 XX 0
-287.982 -220.208 25 20 0 8 27 DA50@A089 DV08@A087 5208537131.088 345.802779618 0 YY 0
127.785 -338.696 26 20 0 8 28 DA50@A089 DV09@A073 5208537131.088 345.803756303 0 XX 0
-88.4728 -317.625 27 20 0 8 29 DA50@A089 DV10@A043 5208537131.088 345.804732988 0 YY 0
-78.7005 -382.374 28 20 0 8 30 DA50@A089 DV11@A007 5208537131.088 345.805709672 0 XX 0
-1107.05 -729.237 29 20 0 8 31 DA50@A089 DV12@A121 5208537131.088 345.806686357 0 YY 0
-181.331 -245.274 0 20 0 8 32 DA50@A089 DV14@A074 5208537131.088 345.778362496 0 XX 0
-548.634 81.8642 1 20 0 8 33 DA50@A089 DV15@A105 5208537131.088 345.779339181 0 YY 0
-690.977 -490.345 2 20 0 8 34 DA50@A089 DV16@A108 5208537131.088 345.780315866 0 XX 0
-687.743 -1059.07 3 20 0 8 35 DA50@A089 DV17@A116 5208537131.088 345.781292551 0 YY 0
-174.337 -329.508 4 20 0 8 36 DA50@A089 DV18@A070 5208537131.088 345.782269236 0 XX 0
516.649 -514.942 5 20 0 8 37 DA50@A089 DV19@A104 5208537131.088 345.783245921 0 YY 0
-135.821 -488.601 6 20 0 8 38 DA50@A089 DV20@A072 5208537131.088 345.784222606 0 XX 0
75.9544 -417.048 7 20 0 8 39 DA50@A089 DV21@A068 5208537131.088 345.785199290 0 YY 0
39.3901 -643.743 8 20 0 8 40 DA50@A089 DV22@A088 5208537131.088 345.786175975 0 XX 0
-79.3658 -220.52 9 20 0 8 41 DA50@A089 DV23@A060 5208537131.088 345.787152660 0 YY 0
-286.267 -1149.02 10 20 0 8 42 DA50@A089 DV24@A111 5208537131.088 345.788129345 0 XX 0
29.1385 -317.938 11 20 0 8 43 DA50@A089 DV25@A033 5208537131.088 345.789106030 0 YY 0
198.84 46.8345 12 20 0 10 11 DA53@A085 DA54@A075 5208537131.088 345.790082715 0 XX 0
170.349 792.518 13 20 0 10 12 DA53@A085 DA55@A134 5208537131.088 345.791059400 0 YY 0
174.859 353.781 14 20 0 10 13 DA53@A085 DA56@A062 5208537131.088 345.792036084 0 XX 0
381.061 547.666 15 20 0 10 14 DA53@A085 DA57@A094 5208537131.088 345.793012769 0 YY 0
219.466 431.203 16 20 0 10 15 DA53@A085 DA58@A076 5208537131.088 345.793989454 0 XX 0
139.525 -172.081 17 20 0 10 16 DA53@A085 DA59@A093 5208537131.088 345.794966139 0 YY 0
255.888 322.149 18 20 0 10 17 DA53@A085 DA62@A069 5208537131.088 345.795942824 0 XX 0
161.217 1169.67 19 20 0 10 18 DA53@A085 DA63@A115 5208537131.088 345.796919509 0 YY 0
-171.998 1040.08 20 20 0 10 19 DA53@A085 DA64@A110 5208537131.088 345.797896194 0 XX 0
165.128 310.821 21 20 0 10 20 DA53@A085 DA65@A045 5208537131.088 345.798872878 0 YY 0
188.451 211.024 22 20 0 10 21 DA53@A085 DV02@A024 5208537131.088 345.799849563 0 XX 0
198.208 273.121 23 20 0 10 22 DA53@A085 DV03@A027 5208537131.088 345.800826248 0 YY 0
105.473 281.589 24 20 0 10 23 DA53@A085 DV04@A042 5208537131.088 345.801802933 0 XX 0
-81.9132 567.166 25 20 0 10 24 DA53@A085 DV05@A092 5208537131.088 345.802779618 0 YY 0
545.243 -97.1262 26 20 0 10 25 DA53@A085 DV06@A096 5208537131.088 345.803756303 0 XX 0
412.231 311.637 27 20 0 10 26 DA53@A085 DV07@A086 5208537131.088 345.804732988 0 YY 0
-108.353 380.887 28 20 0 10 27 DA53@A085 DV08@A087 5208537131.088 345.805709672 0 XX 0
307.416 262.399 29 20 0 10 28 DA53@A085 DV09@A073 5208537131.088 345.806686357 0 YY 0
91.1584 283.47 0 20 0 10 29 DA53@A085 DV10@A043 5208537131.088 345.778362496 0 XX 0
100.924 218.722 1 20 0 10 30 DA53@A085 DV11@A007 5208537131.088 345.779339181 0 YY 0
-927.426 -128.142 2 20 0 10 31 DA53@A085 DV12@A121 5208537131.088 345.780315866 0 XX 0
-1.69852 355.82 3 20 0 10 32 DA53@A085 DV14@A074 5208537131.088 345.781292551 0 YY 0
-369.005 682.959 4 20 0 10 33 DA53@A085 DV15@A105 5208537131.088 345.782269236 0 XX 0
-511.35 110.75 5 20 0 10 34 DA53@A085 DV16@A108 5208537131.088 345.783245921 0 YY 0
-508.116 -457.978 6 20 0 10 35 DA53@A085 DV17@A116 5208537131.088 345.784222606 0 XX 0
5.29353 271.587 7 20 0 10 36 DA53@A085 DV18@A070 5208537131.088 345.785199290 0 YY 0
696.282 86.1531 8 20 0 10 37 DA53@A085 DV19@A104 5208537131.088 345.786175975 0 XX 0
43.8091 112.494 9 20 0 10 38 DA53@A085 DV20@A072 5208537131.088 345.787152660 0 YY 0
255.588 184.046 10 20 0 10 39 DA53@A085 DV21@A068 5208537131.088 345.788129345 0 XX 0
219.015 -42.6474 11 20 0 10 40 DA53@A085 DV22@A088 5208537131.088 345.789106030 0 YY 0
100.264 380.575 12 20 0 10 41 DA53@A085 DV23@A060 5208537131.088 345.790082715 0 XX 0
-106.635 -547.923 13 20 0 10 42 DA53@A085 DV24@A111 5208537131.088 345.791059400 0 YY 0
208.768 283.157 14 20 0 10 43 DA53@A085 DV25@A033 5208537131.088 345.792036084 0 XX 0
-28.486 745.682 15 20 0 11 12 DA54@A075 DA55@A134 5208537131.088 345.793012769 0 YY 0
-23.9799 306.947 16 20 0 11 13 DA54@A075 DA56@A062 5208537131.088 345.793989454 0 XX 0
182.223 500.831 17 20 0 11 14 DA54@A075 DA57@A094 5208537131.088 345.794966139 0 YY 0
20.627 384.369 18 20 0 11 15 DA54@A075 DA58@A076 5208537131.088 345.795942824 0 XX 0
-59.3157 -218.915 19 20 0 11 16 DA54@A075 DA59@A093 5208537131.088 345.796919509 0 YY 0
57.0486 275.315 20 20 0 11 17 DA54@A075 DA62@A069 5208537131.088 345.797896194 0 XX 0
-37.6182 1122.83 21 20 0 11 18 DA54@A075 DA63@A115 5208537131.088 345.798872878 0 YY 0
-370.836 993.248 22 20 0 11 19 DA54@A075 DA64@A110 5208537131.088 345.799849563 0 XX 0
-33.7103 263.987 23 20 0 11 20 DA54@A075 DA65@A045 5208537131.088 345.800826248 0 YY 0
-10.3885 164.189 24 20 0 11 21 DA54@A075 DV02@A024 5208537131.088 345.801802933 0 XX 0
-0.631525 226.286 25 20 0 11 22 DA54@A075 DV03@A027 5208537131.088 345.802779618 0 YY 0
-93.3668 234.755 26 20 0 11 23 DA54@A075 DV04@A042 5208537131.088 345.803756303 0 XX 0
-280.753 520.333 27 20 0 11 24 DA54@A075 DV05@A092 5208537131.088 345.804732988 0 YY 0
346.404 -143.961 28 20 0 11 25 DA54@A075 DV06@A096 5208537131.088 345.805709672 0 XX 0
213.392 264.802 29 20 0 11 26 DA54@A075 DV07@A086 5208537131.088 345.806686357 0 YY 0
-307.193 334.054 0 20 0 11 27 DA54@A075 DV08@A087 5208537131.088 345.778362496 0 XX 0
108.576 215.565 1 20 0 11 28 DA54@A075 DV09@A073 5208537131.088 345.779339181 0 YY 0
-107.682 236.636 2 20 0 11 29 DA54@A075 DV10@A043 5208537131.088 345.780315866 0 XX 0
-97.9147 171.888 3 20 0 11 30 DA54@A075 DV11@A007 5208537131.088 345.781292551 0 YY 0
-1126.27 -174.975 4 20 0 11 31 DA54@A075 DV12@A121 5208537131.088 345.782269236 0 XX 0
-200.539 308.987 5 20 0 11 32 DA54@A075 DV14@A074 5208537131.088 345.783245921 0 YY 0
-567.844 636.126 6 20 0 11 33 DA54@A075 DV15@A105 5208537131.088 345.784222606 0 XX 0
-710.19 63.9172 7 20 0 11 34 DA54@A075 DV16@A108 5208537131.088 345.785199290 0 YY 0
-706.958 -504.811 8 20 0 11 35 DA54@A075 DV17@A116 5208537131.088 345.786175975 0 XX 0
-193.547 224.754 9 20 0 11 36 DA54@A075 DV18@A070 5208537131.088 345.787152660 0 YY 0
497.442 39.319 10 20 0 11 37 DA54@A075 DV19@A104 5208537131.088 345.788129345 0 XX 0
-155.031 65.6602 11 20 0 11 38 DA54@A075 DV20@A072 5208537131.088 345.789106030 0 YY 0
56.7468 137.213 12 20 0 11 39 DA54@A075 DV21@A068 5208537131.088 345.790082715 0 XX 0
20.1758 -89.4822 13 20 0 11 40 DA54@A075 DV22@A088 5208537131.088 345.791059400 0 YY 0
-98.5755 333.742 14 20 0 11 41 DA54@A075 DV23@A060 5208537131.088 345.792036084 0 XX 0
-305.478 -594.756 15 20 0 11 42 DA54@A075 DV24@A111 5208537131.088 345.793012769 0 YY 0
9.92834 236.323 16 20 0 11 43 DA54@A075 DV25@A033 5208537131.088 345.793989454 0 XX 0
4.50217 -438.735 17 20 0 12 13 DA55@A134 DA56@A062 5208537131.088 345.794966139 0 YY 0
210.699 -244.849 18 20 0 12 14 DA55@A134 DA57@A094 5208537131.088 345.795942824 0 XX 0
49.1052 -361.312 19 20 0 12 15 DA55@A134 DA58@A076 5208537131.088 345.796919509 0 YY 0
-30.8295 -964.597 20 20 0 12 16 DA55@A134 DA59@A093 5208537131.088 345.797896194 0 XX 0
85.5275 -470.367 21 20 0 12 17 DA55@A134 DA62@A069 5208537131.088 345.798872878 0 YY 0
-9.14151 377.153 22 20 0 12 18 DA55@A134 DA63@A115 5208537131.088 345.799849563 0 XX 0
-342.359 247.564 23 20 0 12 19 DA55@A134 DA64@A110 5208537131.088 345.800826248 0 YY 0
-5.22598 -481.695 24 20 0 12 20 DA55@A134 DA65@A045 5208537131.088 345.801802933 0 XX 0
18.0961 -581.492 25 20 0 12 21 DA55@A134 DV02@A024 5208537131.088 345.802779618 0 YY 0
27.8515 -519.395 26 20 0 12 22 DA55@A134 DV03@A027 5208537131.088 345.803756303 0 XX 0
-64.885 -510.927 27 20 0 12 23 DA55@A134 DV04@A042 5208537131.088 345.804732988 0 YY 0
-252.273 -225.351 28 20 0 12 24 DA55@A134 DV05@A092 5208537131.088 345.805709672 0 XX 0
374.886 -889.64 29 20 0 12 25 DA55@A134 DV06@A096 5208537131.088 345.806686357 0 YY 0
241.874 -480.879 0 20 0 12 26 DA55@A134 DV07@A086 5208537131.088 345.778362496 0 XX 0
-278.71 -411.631 1 20 0 12 27 DA55@A134 DV08@A087 5208537131.088 345.779339181 0 YY 0
137.054 -530.116 2 20 0 12 28 DA55@A134 DV09@A073 5208537131.088 345.780315866 0 XX 0
-79.2023 -509.046 3 20 0 12 29 DA55@A134 DV10@A043 5208537131.088 345.781292551 0 YY 0
-69.4274 -573.795 4 20 0 12 30 DA55@A134 DV11@A007 5208537131.088 345.782269236 0 XX 0
-1097.77 -920.665 5 20 0 12 31 DA55@A134 DV12@A121 5208537131.088 345.783245921 0 YY 0
-172.061 -436.696 6 20 0 12 32 DA55@A134 DV14@A074 5208537131.088 345.784222606 0 XX 0
-539.364 -109.56 7 20 0 12 33 DA55@A134 DV15@A105 5208537131.088 345.785199290 0 YY 0
-681.699 -681.77 8 20 0 12 34 DA55@A134 DV16@A108 5208537131.088 345.786175975 0 XX 0
-678.46 -1250.5 9 20 0 12 35 DA55@A134 DV17@A116 5208537131.088 345.787152660 0 YY 0
-165.065 -520.929 10 20 0 12 36 DA55@A134 DV18@A070 5208537131.088 345.788129345 0 XX 0
525.916 -706.359 11 20 0 12 37 DA55@A134 DV19@A104 5208537131.088 345.789106030 0 YY 0
-126.548 -680.023 12 20 0 12 38 DA55@A134 DV20@A072 5208537131.088 345.790082715 0 XX 0
85.2242 -608.469 13 20 0 12 39 DA55@A134 DV21@A068 5208537131.088 345.791059400 0 YY 0
48.6649 -835.164 14 20 0 12 40 DA55@A134 DV22@A088 5208537131.088 345.792036084 0 XX 0
-70.096 -411.941 15 20 0 12 41 DA55@A134 DV23@A060 5208537131.088 345.793012769 0 YY 0
-276.987 -1340.44 16 20 0 12 42 DA55@A134 DV24@A111 5208537131.088 345.793989454 0 XX 0
38.4087 -509.359 17 20 0 12 43 DA55@A134 DV25@A033 5208537131.088 345.794966139 0 YY 0
206.202 193.885 18 20 0 13 14 DA56@A062 DA57@A094 5208537131.088 345.795942824 0 XX 0
44.6059 77.4227 19 20 0 13 15 DA56@A062 DA58@A076 5208537131.088 345.796919509 0 YY 0
-35.3372 -525.862 20 20 0 13 16 DA56@A062 DA59@A093 5208537131.088 345.797896194 0 XX 0
81.0274 -31.632 21 20 0 13 17 DA56@A062 DA62@A069 5208537131.088 345.798872878 0 YY 0
-13.6361 815.888 22 20 0 13 18 DA56@A062 DA63@A115 5208537131.088 345.799849563 0 XX 0
-346.856 686.302 23 20 0 13 19 DA56@A062 DA64@A110 5208537131.088 345.800826248 0 YY 0
-9.72976 -42.9597 24 20 0 13 20 DA56@A062 DA65@A045 5208537131.088 345.801802933 0 XX 0
13.5917 -142.757 25 20 0 13 21 DA56@A062 DV02@A024 5208537131.088 345.802779618 0 YY 0
23.3484 -80.6602 26 20 0 13 22 DA56@A062 DV03@A027 5208537131.088 345.803756303 0 XX 0
-69.3877 -72.1912 27 20 0 13 23 DA56@A062 DV04@A042 5208537131.088 345.804732988 0 YY 0
-256.774 213.386 28 20 0 13 24 DA56@A062 DV05@A092 5208537131.088 345.805709672 0 XX 0
370.383 -450.908 29 20 0 13 25 DA56@A062 DV06@A096 5208537131.088 345.806686357 0 YY 0
237.373 -42.145 0 20 0 13 26 DA56@A062 DV07@A086 5208537131.088 345.778362496 0 XX 0
-283.214 27.1071 1 20 0 13 27 DA56@A062 DV08@A087 5208537131.088 345.779339181 0 YY 0
132.554 -91.3819 2 20 0 13 28 DA56@A062 DV09@A073 5208537131.088 345.780315866 0 XX 0
-83.7037 -70.3103 3 20 0 13 29 DA56@A062 DV10@A043 5208537131.088 345.781292551 0 YY 0
-73.9337 -135.059 4 20 0 13 30 DA56@A062 DV11@A007 5208537131.088 345.782269236 0 XX 0
-1102.29 -481.921 5 20 0 13 31 DA56@A062 DV12@A121 5208537131.088 345.783245921 0 YY 0
-176.562 2.04047 6 20 0 13 32 DA56@A062 DV14@A074 5208537131.088 345.784222606 0 XX 0
-543.865 329.18 7 20 0 13 33 DA56@A062 DV15@A105 5208537131.088 345.785199290 0 YY 0
-686.21 -243.029 8 20 0 13 34 DA56@A062 DV16@A108 5208537131.088 345.786175975 0 XX 0
-682.979 -811.757 9 20 0 13 35 DA56@A062 DV17@A116 5208537131.088 345.787152660 0 YY 0
-169.568 -82.1927 10 20 0 13 36 DA56@A062 DV18@A070 5208537131.088 345.788129345 0 XX 0
521.419 -267.628 11 20 0 13 37 DA56@A062 DV19@A104 5208537131.088 345.789106030 0 YY 0
-131.053 -241.286 12 20 0 13 38 DA56@A062 DV20@A072 5208537131.088 345.790082715 0 XX 0
80.7242 -169.734 13 20 0 13 39 DA56@A062 DV21@A068 5208537131.088 345.791059400 0 YY 0
44.1565 -396.429 14 20 0 13 40 DA56@A062 DV22@A088 5208537131.088 345.792036084 0 XX 0
-74.5968 26.7951 15 20 0 13 41 DA56@A062 DV23@A060 5208537131.088 345.793012769 0 YY 0
-281.5 -901.703 16 20 0 13 42 DA56@A062 DV24@A111 5208537131.088 345.793989454 0 XX 0
33.9073 -70.6237 17 20 0 13 43 DA56@A062 DV25@A033 5208537131.088 345.794966139 0 YY 0
-161.597 -116.461 18 20 0 14 15 DA57@A094 DA58@A076 5208537131.088 345.795942824 0 XX 0
-241.542 -719.746 19 20 0 14 16 DA57@A094 DA59@A093 5208537131.088 345.796919509 0 YY 0
-125.176 -225.516 20 20 0 14 17 DA57@A094 DA62@A069 5208537131.088 345.797896194 0 XX 0
-219.835 622.003 21 20 0 14 18 DA57@A094 DA63@A115 5208537131.088 345.798872878 0 YY 0
-553.057 492.417 22 20 0 14 19 DA57@A094 DA64@A110 5208537131.088 345.799849563 0 XX 0
-215.931 -236.845 23 20 0 14 20 DA57@A094 DA65@A045 5208537131.088 345.800826248 0 YY 0
-192.61 -336.642 24 20 0 14 21 DA57@A094 DV02@A024 5208537131.088 345.801802933 0 XX 0
-182.854 -274.545 25 20 0 14 22 DA57@A094 DV03@A027 5208537131.088 345.802779618 0 YY 0
-275.591 -266.075 26 20 0 14 23 DA57@A094 DV04@A042 5208537131.088 345.803756303 0 XX 0
-462.977 19.5022 27 20 0 14 24 DA57@A094 DV05@A092 5208537131.088 345.804732988 0 YY 0
164.18 -644.793 28 20 0 14 25 DA57@A094 DV06@A096 5208537131.088 345.805709672 0 XX 0
31.1708 -236.03 29 20 0 14 26 DA57@A094 DV07@A086 5208537131.088 345.806686357 0 YY 0
-489.417 -166.777 0 20 0 14 27 DA57@A094 DV08@A087 5208537131.088 345.778362496 0 XX 0
-73.6503 -285.266 1 20 0 14 28 DA57@A094 DV09@A073 5208537131.088 345.779339181 0 YY 0
-289.908 -264.194 2 20 0 14 29 DA57@A094 DV10@A043 5208537131.088 345.780315866 0 XX 0
-280.135 -328.944 3 20 0 14 30 DA57@A094 DV11@A007 5208537131.088 345.781292551 0 YY 0
-1308.49 -675.804 4 20 0 14 31 DA57@A094 DV12@A121 5208537131.088 345.782269236 0 XX 0
-382.767 -191.843 5 20 0 14 32 DA57@A094 DV14@A074 5208537131.088 345.783245921 0 YY 0
-750.069 135.296 6 20 0 14 33 DA57@A094 DV15@A105 5208537131.088 345.784222606 0 XX 0
-892.413 -436.913 7 20 0 14 34 DA57@A094 DV16@A108 5208537131.088 345.785199290 0 YY 0
-889.183 -1005.64 8 20 0 14 35 DA57@A094 DV17@A116 5208537131.088 345.786175975 0 XX 0
-375.772 -276.077 9 20 0 14 36 DA57@A094 DV18@A070 5208537131.088 345.787152660 0 YY 0
315.214 -461.512 10 20 0 14 37 DA57@A094 DV19@A104 5208537131.088 345.788129345 0 XX 0
-337.257 -435.17 11 20 0 14 38 DA57@A094 DV20@A072 5208537131.088 345.789106030 0 YY 0
-125.481 -363.618 12 20 0 14 39 DA57@A094 DV21@A068 5208537131.088 345.790082715 0 XX 0
-162.045 -590.314 13 20 0 14 40 DA57@A094 DV22@A088 5208537131.088 345.791059400 0 YY 0
-280.801 -167.089 14 20 0 14 41 DA57@A094 DV23@A060 5208537131.088 345.792036084 0 XX 0
-487.707 -1095.59 15 20 0 14 42 DA57@A094 DV24@A111 5208537131.088 345.793012769 0 YY 0
-172.296 -264.508 16 20 0 14 43 DA57@A094 DV25@A033 5208537131.088 345.793989454 0 XX 0
-79.9454 -603.284 17 20 0 15 16 DA58@A076 DA59@A093 5208537131.088 345.794966139 0 YY 0
36.4211 -109.055 18 20 0 15 17 DA58@A076 DA62@A069 5208537131.088 345.795942824 0 XX 0
-58.2386 738.465 19 20 0 15 18 DA58@A076 DA63@A115 5208537131.088 345.796919509 0 YY 0
-391.46 608.88 20 20 0 15 19 DA58@A076 DA64@A110 5208537131.088 345.797896194 0 XX 0
-54.3356 -120.382 21 20 0 15 20 DA58@A076 DA65@A045 5208537131.088 345.798872878 0 YY 0
-31.0146 -220.18 22 20 0 15 21 DA58@A076 DV02@A024 5208537131.088 345.799849563 0 XX 0
-21.2577 -158.083 23 20 0 15 22 DA58@A076 DV03@A027 5208537131.088 345.800826248 0 YY 0
-113.994 -149.614 24 20 0 15 23 DA58@A076 DV04@A042 5208537131.088 345.801802933 0 XX 0
-301.38 135.964 25 20 0 15 24 DA58@A076 DV05@A092 5208537131.088 345.802779618 0 YY 0
325.776 -528.331 26 20 0 15 25 DA58@A076 DV06@A096 5208537131.088 345.803756303 0 XX 0
192.767 -119.568 27 20 0 15 26 DA58@A076 DV07@A086 5208537131.088 345.804732988 0 YY 0
-327.82 -50.3149 28 20 0 15 27 DA58@A076 DV08@A087 5208537131.088 345.805709672 0 XX 0
87.9476 -168.805 29 20 0 15 28 DA58@A076 DV09@A073 5208537131.088 345.806686357 0 YY 0
-128.311 -147.733 0 20 0 15 29 DA58@A076 DV10@A043 5208537131.088 345.778362496 0 XX 0
-118.54 -212.482 1 20 0 15 30 DA58@A076 DV11@A007 5208537131.088 345.779339181 0 YY 0
-1146.9 -559.341 2 20 0 15 31 DA58@A076 DV12@A121 5208537131.088 345.780315866 0 XX 0
-221.169 -75.3816 3 20 0 15 32 DA58@A076 DV14@A074 5208537131.088 345.781292551 0 YY 0
-588.472 251.758 4 20 0 15 33 DA58@A076 DV15@A105 5208537131.088 345.782269236 0 XX 0
-730.819 -320.45 5 20 0 15 34 DA58@A076 DV16@A108 5208537131.088 345.783245921 0 YY 0
-727.589 -889.179 6 20 0 15 35 DA58@A076 DV17@A116 5208537131.088 345.784222606 0 XX 0
-214.175 -159.615 7 20 0 15 36 DA58@A076 DV18@A070 5208537131.088 345.785199290 0 YY 0
476.813 -345.052 8 20 0 15 37 DA58@A076 DV19@A104 5208537131.088 345.786175975 0 XX 0
-175.66 -318.709 9 20 0 15 38 DA58@A076 DV20@A072 5208537131.088 345.787152660 0 YY 0
36.117 -247.157 10 20 0 15 39 DA58@A076 DV21@A068 5208537131.088 345.788129345 0 XX 0
-0.450304 -473.852 11 20 0 15 40 DA58@A076 DV22@A088 5208537131.088 345.789106030 0 YY 0
-119.203 -50.6273 12 20 0 15 41 DA58@A076 DV23@A060 5208537131.088 345.790082715 0 XX 0
-326.111 -979.125 13 20 0 15 42 DA58@A076 DV24@A111 5208537131.088 345.791059400 0 YY 0
-10.6991 -148.046 14 20 0 15 43 DA58@A076 DV25@A033 5208537131.088 345.792036084 0 XX 0
116.367 494.229 15 20 0 16 17 DA59@A093 DA62@A069 5208537131.088 345.793012769 0 YY 0
21.7005 1341.75 16 20 0 16 18 DA59@A093 DA63@A115 5208537131.088 345.793989454 0 XX 0
-311.517 1212.16 17 20 0 16 19 DA59@A093 DA64@A110 5208537131.088 345.794966139 0 YY 0
25.606 482.902 18 20 0 16 20 DA59@A093 DA65@A045 5208537131.088 345.795942824 0 XX 0
48.9278 383.105 19 20 0 16 21 DA59@A093 DV02@A024 5208537131.088 345.796919509 0 YY 0
58.6852 445.201 20 20 0 16 22 DA59@A093 DV03@A027 5208537131.088 345.797896194 0 XX 0
-34.0496 453.671 21 20 0 16 23 DA59@A093 DV04@A042 5208537131.088 345.798872878 0 YY 0
-221.435 739.248 22 20 0 16 24 DA59@A093 DV05@A092 5208537131.088 345.799849563 0 XX 0
405.721 74.9532 23 20 0 16 25 DA59@A093 DV06@A096 5208537131.088 345.800826248 0 YY 0
272.71 483.716 24 20 0 16 26 DA59@A093 DV07@A086 5208537131.088 345.801802933 0 XX 0
-247.876 552.969 25 20 0 16 27 DA59@A093 DV08@A087 5208537131.088 345.802779618 0 YY 0
167.894 434.479 26 20 0 16 28 DA59@A093 DV09@A073 5208537131.088 345.803756303 0 XX 0
-48.364 455.551 27 20 0 16 29 DA59@A093 DV10@A043 5208537131.088 345.804732988 0 YY 0
-38.5995 390.803 28 20 0 16 30 DA59@A093 DV11@A007 5208537131.088 345.805709672 0 XX 0
-1066.96 43.9431 29 20 0 16 31 DA59@A093 DV12@A121 5208537131.088 345.806686357 0 YY 0
-141.221 527.902 0 20 0 16 32 DA59@A093 DV14@A074 5208537131.088 345.778362496 0 XX 0
-508.527 855.042 1 20 0 16 33 DA59@A093 DV15@A105 5208537131.088 345.779339181 0 YY 0
-650.877 282.834 2 20 0 16 34 DA59@A093 DV16@A108 5208537131.088 345.780315866 0 XX 0
-647.647 -285.894 3 20 0 16 35 DA59@A093 DV17@A116 5208537131.088 345.781292551 0 YY 0
-134.229 443.669 4 20 0 16 36 DA59@A093 DV18@A070 5208537131.088 345.782269236 0 XX 0
556.762 258.232 5 20 0 16 37 DA59@A093 DV19@A104 5208537131.088 345.783245921 0 YY 0
-95.7148 284.575 6 20 0 16 38 DA59@A093 DV20@A072 5208537131.088 345.784222606 0 XX 0
116.066 356.128 7 20 0 16 39 DA59@A093 DV21@A068 5208537131.088 345.785199290 0 YY 0
79.4905 129.433 8 20 0 16 40 DA59@A093 DV22@A088 5208537131.088 345.786175975 0 XX 0
-39.2575 552.657 9 20 0 16 41 DA59@A093 DV23@A060 5208537131.088 345.787152660 0 YY 0
-246.164 -375.84 10 20 0 16 42 DA59@A093 DV24@A111 5208537131.088 345.788129345 0 XX 0
69.2461 455.238 11 20 0 16 43 DA59@A093 DV25@A033 5208537131.088 345.789106030 0 YY 0
-94.6601 847.52 12 20 0 17 18 DA62@A069 DA63@A115 5208537131.088 345.790082715 0 XX 0
-427.881 717.935 13 20 0 17 19 DA62@A069 DA64@A110 5208537131.088 345.791059400 0 YY 0
-90.7573 -11.3278 14 20 0 17 20 DA62@A069 DA65@A045 5208537131.088 345.792036084 0 XX 0
-67.4362 -111.125 15 20 0 17 21 DA62@A069 DV02@A024 5208537131.088 345.793012769 0 YY 0
-57.6792 -49.0283 16 20 0 17 22 DA62@A069 DV03@A027 5208537131.088 345.793989454 0 XX 0
-150.416 -40.5589 17 20 0 17 23 DA62@A069 DV04@A042 5208537131.088 345.794966139 0 YY 0
-337.801 245.019 18 20 0 17 24 DA62@A069 DV05@A092 5208537131.088 345.795942824 0 XX 0
289.355 -419.277 19 20 0 17 25 DA62@A069 DV06@A096 5208537131.088 345.796919509 0 YY 0
156.346 -10.5137 20 20 0 17 26 DA62@A069 DV07@A086 5208537131.088 345.797896194 0 XX 0
-364.242 58.7399 21 20 0 17 27 DA62@A069 DV08@A087 5208537131.088 345.798872878 0 YY 0
51.5266 -59.7499 22 20 0 17 28 DA62@A069 DV09@A073 5208537131.088 345.799849563 0 XX 0
-164.732 -38.6778 23 20 0 17 29 DA62@A069 DV10@A043 5208537131.088 345.800826248 0 YY 0
-154.962 -103.427 24 20 0 17 30 DA62@A069 DV11@A007 5208537131.088 345.801802933 0 XX 0
-1183.32 -450.286 25 20 0 17 31 DA62@A069 DV12@A121 5208537131.088 345.802779618 0 YY 0
-257.59 33.6733 26 20 0 17 32 DA62@A069 DV14@A074 5208537131.088 345.803756303 0 XX 0
-624.893 360.813 27 20 0 17 33 DA62@A069 DV15@A105 5208537131.088 345.804732988 0 YY 0
-767.241 -211.395 28 20 0 17 34 DA62@A069 DV16@A108 5208537131.088 345.805709672 0 XX 0
-764.011 -780.124 29 20 0 17 35 DA62@A069 DV17@A116 5208537131.088 345.806686357 0 YY 0
-250.597 -50.56 0 20 0 17 36 DA62@A069 DV18@A070 5208537131.088 345.778362496 0 XX 0
440.392 -235.997 1 20 0 17 37 DA62@A069 DV19@A104 5208537131.088 345.779339181 0 YY 0
-212.081 -209.654 2 20 0 17 38 DA62@A069 DV20@A072 5208537131.088 345.780315866 0 XX 0
-0.30383 -138.102 3 20 0 17 39 DA62@A069 DV21@A068 5208537131.088 345.781292551 0 YY 0
-36.8722 -364.797 4 20 0 17 40 DA62@A069 DV22@A088 5208537131.088 345.782269236 0 XX 0
-155.624 58.4275 5 20 0 17 41 DA62@A069 DV23@A060 5208537131.088 345.783245921 0 YY 0
